date,time,t1,h1,t2,h2,t3,h3
2020-01-05,01:45:08, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:45:14, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:45:20, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:45:28, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:45:34, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:45:39, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:45:45, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:45:51, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:45:57, 69.98,27.9,71.42,28.4,74.66,38.5 
2020-01-05,01:46:03, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:46:09, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:46:15, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:46:23, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:46:29, 69.98,27.9,71.60,28.4,74.66,25.7 
2020-01-05,01:46:35, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:46:40, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:46:49, 69.98,26.3,71.42,28.4,74.66,25.7 
2020-01-05,01:46:54, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:47:00, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:47:08, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:47:14, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:47:20, 69.80,27.8,71.42,27.6,74.66,25.7 
2020-01-05,01:47:26, 69.98,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:47:34, 69.80,27.9,71.42,28.4,73.94,25.7 
2020-01-05,01:47:40, 69.80,27.9,71.42,28.5,74.66,25.7 
2020-01-05,01:47:48, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:47:56, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:48:04, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:48:10, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:48:16, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:48:22, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:48:27, 71.24,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:48:36, 69.80,27.9,71.42,28.4,73.94,25.7 
2020-01-05,01:48:42, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:48:52, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:49:00, 69.80,27.9,71.42,28.4,75.02,25.7 
2020-01-05,01:49:06, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:49:11, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:49:17, 69.80,27.9,71.42,28.4,74.48,25.7 
2020-01-05,01:49:25, 69.80,27.9,71.24,28.4,74.48,38.5 
2020-01-05,01:49:31, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:49:39, 69.80,27.9,71.42,28.4,74.48,25.7 
2020-01-05,01:49:45, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:49:53, 69.80,27.8,71.24,28.4,74.66,25.7 
2020-01-05,01:49:59, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:50:04, 69.80,27.9,71.24,28.4,74.66,25.7 
2020-01-05,01:50:10, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:50:16, 69.80,27.9,71.24,28.4,74.66,25.7 
2020-01-05,01:50:22, 69.80,27.9,71.42,28.4,74.66,25.7 
2020-01-05,01:50:30, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:50:35, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:50:41, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:50:47, 69.80,27.9,71.42,28.5,74.48,25.7 
2020-01-05,01:50:53, 66.92,27.9,71.42,28.5,74.48,25.7 
2020-01-05,01:50:59, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:51:07, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:51:12, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:51:18, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:51:24, 69.80,27.9,71.42,28.5,74.48,25.7 
2020-01-05,01:51:34, 69.80,27.9,71.42,28.5,74.48,25.7 
2020-01-05,01:51:42, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:51:47, 69.80,27.9,71.42,28.5,74.48,25.7 
2020-01-05,01:51:53, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:52:01, 69.80,27.9,71.24,28.4,73.76,25.7 
2020-01-05,01:52:07, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:52:15, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:52:20, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:52:26, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:52:32, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:52:38, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:52:45, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:52:51, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:52:57, 58.28,27.9,71.24,28.4,62.96,25.7 
2020-01-05,01:53:03, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:53:09, 69.80,27.9,71.24,28.4,74.48,25.6 
2020-01-05,01:53:17, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:53:23, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:53:28, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:53:34, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:53:42, 69.80,27.9,71.24,27.6,74.48,25.7 
2020-01-05,01:53:48, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:53:54, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:53:59, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:54:05, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:54:11, 69.80,27.9,71.24,26.8,74.48,25.7 
2020-01-05,01:54:17, 69.62,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:54:23, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:54:29, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:54:34, 69.62,28.6,71.24,28.4,74.48,25.7 
2020-01-05,01:54:40, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:54:46, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:54:52, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:55:02, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:55:07, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:55:15, 69.80,27.9,71.24,79.6,74.48,25.7 
2020-01-05,01:55:21, 69.62,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:55:27, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:55:33, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:55:38, 69.80,27.9,71.24,28.4,74.48,38.5 
2020-01-05,01:55:44, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:55:52, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:55:58, 69.80,27.9,68.36,28.4,74.48,25.7 
2020-01-05,01:56:04, 69.80,27.9,71.24,28.4,74.48,25.9 
2020-01-05,01:56:12, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:56:18, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:56:24, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:56:32, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:56:38, 69.62,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:56:44, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:56:50, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:56:55, 46.58,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:57:03, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:57:11, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:57:19, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:57:27, 69.62,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:57:32, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:57:38, 69.80,27.9,71.24,41.2,74.48,25.7 
2020-01-05,01:57:44, 69.62,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:57:50, 69.62,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:57:58, 69.62,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:58:03, 69.62,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:58:09, 69.62,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:58:17, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:58:25, 69.62,27.9,71.06,31.6,74.48,25.7 
2020-01-05,01:58:31, 69.62,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:58:39, 69.62,27.9,71.06,28.4,74.48,25.7 
2020-01-05,01:58:47, 69.62,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:58:53, 69.62,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:58:59, 69.80,27.9,71.24,28.4,74.48,25.7 
2020-01-05,01:59:05, 69.62,27.9,71.06,28.4,74.48,25.7 
2020-01-05,01:59:13, 69.62,27.9,71.24,28.4,73.76,25.7 
2020-01-05,01:59:19, 69.62,27.8,71.06,28.4,74.48,25.7 
2020-01-05,01:59:25, 69.62,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:59:30, 69.62,27.8,71.24,28.4,74.48,25.7 
2020-01-05,01:59:36, 69.62,27.9,71.06,28.4,74.48,25.7 
2020-01-05,01:59:46, 69.62,27.9,71.06,28.4,74.48,25.7 
2020-01-05,01:59:54, 69.62,27.9,71.06,28.4,74.48,25.7 
2020-01-05,02:00:00, 69.62,27.9,71.24,28.4,74.30,25.6 
2020-01-05,02:00:06, 69.62,27.9,71.24,28.4,74.30,25.6 
2020-01-05,02:00:12, 69.62,27.9,71.24,28.4,75.02,25.6 
2020-01-05,02:00:18, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:00:24, 69.62,27.9,71.24,28.5,74.48,25.7 
2020-01-05,02:00:32, 69.62,27.9,71.06,34.8,74.48,25.7 
2020-01-05,02:00:38, 69.62,27.1,71.06,28.4,74.48,25.7 
2020-01-05,02:00:44, 69.62,27.9,71.06,28.4,74.48,25.7 
2020-01-05,02:00:50, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:00:56, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:01:04, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:01:09, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:01:17, 69.62,27.9,71.06,28.4,74.48,25.7 
2020-01-05,02:01:25, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:01:31, 69.62,27.9,71.06,28.4,74.48,25.7 
2020-01-05,02:01:41, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:01:47, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:01:53, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:01:59, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:02:04, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:02:10, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:02:16, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:02:24, 58.10,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:02:30, 69.62,27.9,71.06,26.8,74.30,25.6 
2020-01-05,02:02:36, 69.62,27.9,71.06,28.4,74.48,25.7 
2020-01-05,02:02:41, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:02:47, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:02:55, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:03:03, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:03:08, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:03:14, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:03:22, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:03:30, 69.62,27.9,68.18,28.4,74.30,25.7 
2020-01-05,02:03:38, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:03:44, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:03:50, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:03:56, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:04:04, 69.62,27.9,71.06,28.4,74.30,0.1 
2020-01-05,02:04:10, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:04:15, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:04:23, 69.62,27.9,71.06,28.4,74.30,25.6 
2020-01-05,02:04:29, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:04:35, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:04:45, 69.44,27.8,71.06,28.4,74.30,25.7 
2020-01-05,02:04:51, 69.62,28.7,71.06,28.4,74.30,25.7 
2020-01-05,02:04:56, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:05:02, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:05:08, 69.44,27.8,71.06,28.4,74.30,25.7 
2020-01-05,02:05:14, 69.44,27.8,71.06,28.4,74.30,25.7 
2020-01-05,02:05:20, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:05:26, 69.44,27.8,71.06,28.4,74.30,25.6 
2020-01-05,02:05:32, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:05:37, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:05:43, 69.62,28.0,71.06,28.4,74.30,25.7 
2020-01-05,02:05:49, 69.62,27.9,71.42,28.4,74.12,25.6 
2020-01-05,02:05:57, -5.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:06:03, 69.62,27.9,76.82,28.4,74.30,25.7 
2020-01-05,02:06:11, 69.62,27.2,71.06,28.4,74.30,25.7 
2020-01-05,02:06:19, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:06:25, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:06:31, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:06:36, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:06:44, 69.62,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:06:50, 69.44,27.9,71.06,28.4,74.12,25.6 
2020-01-05,02:06:56, 69.44,27.9,71.06,28.5,77.18,25.7 
2020-01-05,02:07:02, 69.44,27.9,71.06,27.7,74.30,25.7 
2020-01-05,02:07:07, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:07:13, 69.44,27.9,71.06,28.4,74.12,25.7 
2020-01-05,02:07:19, 69.44,27.9,71.06,28.5,74.30,25.7 
2020-01-05,02:07:25, 69.44,27.9,71.06,28.5,74.30,25.7 
2020-01-05,02:07:33, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:07:41, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:07:47, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:07:52, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:07:58, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:08:04, 69.44,27.9,71.06,28.5,74.30,25.7 
2020-01-05,02:08:10, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:08:16, 69.44,27.9,70.88,28.4,74.30,25.7 
2020-01-05,02:08:22, 69.44,27.9,71.06,28.4,74.12,25.6 
2020-01-05,02:08:28, 69.44,27.9,70.88,28.4,74.30,25.7 
2020-01-05,02:08:33, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:08:39, 70.88,27.9,70.88,28.4,77.00,25.6 
2020-01-05,02:08:45, 69.44,27.9,70.88,28.4,74.30,25.7 
2020-01-05,02:08:53, 69.44,27.9,70.88,28.4,74.30,25.7 
2020-01-05,02:08:59, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:09:05, 69.44,27.9,71.06,28.4,74.30,25.7 
2020-01-05,02:09:12, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:09:20, 69.44,27.9,71.06,28.5,74.12,25.6 
2020-01-05,02:09:30, 69.44,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:09:36, 69.44,27.9,71.06,28.5,74.12,25.7 
2020-01-05,02:09:42, 69.44,27.9,71.06,28.5,74.12,25.7 
2020-01-05,02:09:48, 69.44,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:09:54, 69.44,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:10:00, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:10:06, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:10:12, 69.44,27.9,70.88,28.5,74.12,25.6 
2020-01-05,02:10:20, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:10:26, 69.44,27.9,70.88,28.4,74.12,0.0 
2020-01-05,02:10:32, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:10:40, 69.44,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:10:50, 69.44,26.3,70.88,28.4,74.12,25.7 
2020-01-05,02:10:56, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:11:01, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:11:07, 69.44,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:11:13, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:11:21, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:11:27, 69.44,27.9,70.88,28.4,74.12,0.0 
2020-01-05,02:11:33, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:11:39, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:11:47, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:11:55, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:12:00, 69.44,27.9,59.36,28.4,74.12,25.6 
2020-01-05,02:12:06, 69.44,28.7,70.88,28.4,74.12,25.6 
2020-01-05,02:12:12, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:12:18, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:12:24, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:12:29, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:12:35, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:12:41, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:12:47, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:12:53, 69.44,27.8,70.88,28.4,74.12,25.6 
2020-01-05,02:12:58, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:13:04, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:13:12, 69.44,27.9,163.04,28.4,74.12,25.6 
2020-01-05,02:13:20, 69.44,2.3,70.88,28.4,74.12,25.6 
2020-01-05,02:13:26, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:13:32, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:13:38, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:13:43, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:13:49, 69.26,27.8,70.88,28.4,74.12,25.6 
2020-01-05,02:13:55, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:14:01, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:14:07, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:14:12, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:14:18, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:14:24, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:14:30, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:14:36, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:14:42, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:14:50, 69.44,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:14:57, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:15:05, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:15:11, 69.26,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:15:19, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:15:25, 69.26,27.8,70.88,28.4,74.12,25.6 
2020-01-05,02:15:31, 69.44,27.9,70.88,28.4,74.12,38.4 
2020-01-05,02:15:37, 69.26,27.8,70.88,28.4,74.12,25.7 
2020-01-05,02:15:43, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:15:49, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:15:54, 69.44,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:16:00, 69.26,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:16:08, 69.26,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:16:16, 69.26,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:16:24, 69.26,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:16:31, 69.26,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:16:39, 57.74,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:16:45, 69.26,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:16:51, 69.26,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:16:59, 69.26,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:17:05, 69.26,27.9,70.70,28.4,74.12,25.7 
2020-01-05,02:17:11, 69.26,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:17:21, 69.26,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:17:29, 69.26,27.9,70.70,28.4,74.12,25.6 
2020-01-05,02:17:34, 69.26,27.9,70.88,28.4,73.94,25.6 
2020-01-05,02:17:42, 69.26,27.9,70.70,28.4,74.12,25.6 
2020-01-05,02:17:52, 69.26,27.9,70.88,28.4,74.12,25.6 
2020-01-05,02:17:58, 69.26,27.9,70.70,28.4,74.12,25.6 
2020-01-05,02:18:04, 69.26,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:18:14, 69.26,27.9,70.88,28.4,73.94,25.6 
2020-01-05,02:18:19, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:18:25, 69.26,27.9,70.88,28.4,74.12,25.7 
2020-01-05,02:18:33, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:18:41, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:18:47, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:18:54, 69.26,27.9,70.88,28.4,73.94,25.6 
2020-01-05,02:19:00, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:19:06, 72.14,27.9,70.88,28.5,74.12,25.7 
2020-01-05,02:19:12, 69.26,27.9,70.70,26.8,73.94,25.6 
2020-01-05,02:19:18, 69.26,27.9,70.88,28.4,73.94,25.6 
2020-01-05,02:19:24, 69.26,27.9,70.70,28.4,74.12,25.7 
2020-01-05,02:19:29, 69.26,27.9,70.70,28.4,74.12,25.7 
2020-01-05,02:19:35, 69.26,27.9,70.70,28.4,120.02,25.6 
2020-01-05,02:19:41, 69.26,27.9,70.70,2.8,73.94,25.6 
2020-01-05,02:19:47, 69.26,27.9,70.70,28.4,74.12,25.7 
2020-01-05,02:19:53, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:20:00, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:20:06, 69.26,27.5,70.70,28.4,73.94,25.6 
2020-01-05,02:20:12, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:20:22, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:20:28, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:20:34, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:20:40, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:20:48, 69.26,27.5,70.70,28.4,73.94,25.6 
2020-01-05,02:20:56, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:21:06, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:21:12, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:21:20, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:21:28, 69.26,26.3,70.70,28.4,73.94,25.6 
2020-01-05,02:21:33, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:21:39, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:21:47, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:21:53, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:21:59, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:22:04, 69.08,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:22:12, 69.26,79.1,70.70,28.4,73.94,38.4 
2020-01-05,02:22:18, 69.08,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:22:24, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:22:30, -5.08,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:22:36, 69.08,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:22:44, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:22:49, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:22:57, 69.26,27.9,70.70,28.4,166.10,25.6 
2020-01-05,02:23:03, 69.08,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:23:09, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:23:15, 69.08,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:23:21, 57.74,27.9,70.70,28.4,68.18,25.6 
2020-01-05,02:23:29, 69.08,27.8,70.70,28.4,73.94,25.6 
2020-01-05,02:23:39, 69.08,27.9,70.70,26.8,73.94,25.6 
2020-01-05,02:23:44, 69.26,28.0,70.70,28.4,73.94,25.6 
2020-01-05,02:23:50, 69.26,27.9,70.70,28.4,73.94,25.6 
2020-01-05,02:23:58, 69.08,27.9,70.70,28.4,73.94,25.6 
